surface_m2,n_chambres,n_sdb,annee_construction,quartier,prix_vente
64.87225318577639,6,1,1983,C,233347.57
106.07150111796085,1,1,1951,E,201836.81
53.29146739880566,3,1,2002,B,164296.01
101.19141465158904,1,2,2021,B,228863.24
57.31369276565337,1,1,1977,C,137313.33
113.83816252953494,8,2,2010,C,314799.87
72.26927999108874,3,3,1993,A,255500.71
86.47017948912071,2,3,1956,B,270926.41
108.81848163829487,2,2,1981,A,253323.35
76.82373664473292,2,2,2010,C,191683.53
98.26108000995093,3,2,1978,C,254947.52
54.58508496265439,4,1,1976,C,175511.1
118.92626810788467,1,5,1997,E,245705.56
152.94741416652315,5,3,2002,E,275075.5
183.76626603729883,5,2,1976,A,472880.64
102.73504439999317,4,3,1964,C,246914.26
123.64612422391559,1,1,1951,A,311716.41
46.58122981277533,6,1,1964,A,225101.59
145.08202978916765,1,1,1993,E,225620.81
123.28685514172318,5,1,1993,D,245107.32
85.481996651463,3,1,1960,E,195474.78
137.1154240086703,3,1,2016,A,349558.97
92.36571770063975,6,1,1983,E,239866.25
86.2592445095633,1,5,2001,C,226771.16
114.26004776282474,1,1,2017,C,243810.42
68.09936500509045,4,1,1978,B,229302.8
130.64874293199844,5,1,1997,D,300713.43
68.3203056421947,8,5,1964,E,240611.46
68.49835630530441,3,1,1960,D,180079.22
72.70930634774997,4,1,1991,B,221303.44
122.78500112548366,6,1,1998,C,312489.3
81.49673915440877,2,3,1964,A,258919.02
59.56012646898493,3,1,1960,E,172716.53
81.82960000192605,7,1,1998,C,257228.85
99.03872887958539,3,5,1959,B,297571.81
64.57082549006843,5,5,1965,A,279003.4
65.4495667289697,4,2,1960,C,212494.47
163.33889002298753,5,1,2018,C,368075.73
74.18303788558339,3,4,2003,C,233968.16
90.3087289368098,3,3,1998,E,184584.29
88.98288997602143,6,2,1970,E,217724.48
87.35929576688675,1,2,1962,A,270917.08
118.64040219907307,3,2,1973,E,215035.45
128.44428851416149,1,2,1999,B,324066.06
90.82136705405225,2,2,1999,A,275837.82
62.90565140222953,4,1,2017,C,186264.09
138.23320683546712,2,1,2020,B,327773.04
97.13976726409952,3,2,1967,C,229304.71
151.90965444571506,2,3,2012,A,392021.66
32.63242307304512,2,2,2003,C,130328.08
105.86209663849961,4,4,2009,D,254351.18
157.55819001628623,1,2,2004,B,336822.65
89.40207593685525,2,1,1966,A,222241.36
93.23519729996092,2,3,1957,A,277136.29
108.86535074771017,2,3,1952,C,260723.4
83.23612543345128,1,2,1988,C,207549.2
90.63784203841801,2,1,1980,B,264369.58
89.86554717425791,5,4,2012,E,268967.17
81.1773779672088,4,1,1997,B,229018.65
136.86569650601677,4,1,2007,D,267707.39
113.83234096889305,3,1,1994,B,291816.93
107.51884696309907,3,4,1952,C,319441.33
124.2571302067035,1,2,1983,E,264108.32
92.069325003896,2,3,2002,E,203877.65
76.77388544941299,1,1,1972,B,182819.49
81.92127086156327,1,5,1998,D,171897.45
100.05349123313826,5,4,1980,B,283206.05
68.22364874881293,3,2,2021,A,252998.28
84.99216950239973,1,1,1970,E,174199.97
84.51650074385697,4,5,2005,A,326126.6
163.73668689487042,5,2,1960,D,348336.13
30.0,2,1,1952,D,126067.93
94.611408357831,1,1,1956,C,221256.9
151.77081378444313,4,1,1987,B,373777.05
103.65533392397361,5,1,2017,B,267628.9
122.60252420263278,5,3,2004,B,362644.17
102.99478945299303,2,1,1958,A,278249.68
79.97999856350559,5,1,2016,D,222748.94
32.7425219647326,4,1,1959,D,140890.22
106.16367061108909,4,2,1994,A,341462.69
76.73180186192826,3,1,1972,B,245777.1
75.98993781504089,1,5,1967,B,246835.83
85.03038232062664,5,2,2011,A,310205.61
152.34584219870482,2,3,2005,C,362493.01
172.1451262676192,5,1,1954,C,376823.38
106.51623812585203,5,1,2017,B,264820.79
86.05698328264816,2,2,1985,B,252303.88
64.68320747646368,5,1,1951,A,238379.42
114.05620484638207,5,3,1978,E,273242.0
153.48716800195433,2,1,1974,D,284919.19
92.5797883892453,6,4,1972,B,299256.41
30.0,2,2,2002,B,157635.5
120.10149015446572,3,1,2013,E,258257.19
129.5619913435015,3,3,1953,C,294219.8
52.42463078842458,6,2,1962,D,158016.92
105.29452550988859,6,2,1978,E,250956.62
113.53678048408297,2,3,1970,A,317884.99
97.80678093973185,1,1,1957,C,202156.64
76.27687242743939,4,1,1957,D,167390.97
130.4781167069067,3,1,1988,C,259979.29
87.89860762093952,2,1,1988,E,190070.52
55.44441511900204,4,2,2002,D,165618.21
38.51576542990957,1,2,2019,B,121409.85
137.8254855999793,3,2,1986,A,402452.11
118.49991929413355,2,1,2020,C,260086.73
102.63920641387507,2,1,1994,A,288794.35
86.7917608944759,5,2,1981,C,253556.97
84.13004757390618,2,2,1980,C,213279.48
67.72790054675167,1,1,1950,C,127041.41
87.05633066320345,3,1,1951,A,260051.84
36.39738354639477,1,3,2003,B,174763.09
77.91809039594457,3,5,1980,C,232976.87
90.67187450946719,3,2,1963,E,175357.06
118.29640141571257,1,2,1973,E,211907.48
98.80220609879909,1,3,1962,A,309693.59
123.84769341626676,3,3,1952,A,351530.59
140.47405315340288,6,2,1983,E,247708.56
131.74510281472305,3,2,1959,B,302456.3
114.1152954213567,4,1,2019,B,259798.63
100.35588037542352,4,1,1960,D,217888.42
70.57635974759322,2,2,1978,C,236045.97
122.19832154137949,2,3,1979,E,236117.12
150.39242146664589,2,2,1951,A,354799.39
110.26318118951255,1,3,1962,E,230600.78
157.5177744527837,3,1,1986,E,246941.73
54.232848758167485,2,1,1970,A,197679.63
65.37509845661376,3,2,1970,E,139867.67
125.65604523244788,1,2,1991,B,318029.52
107.92870630459753,3,2,2018,C,253498.47
139.41346529715423,5,3,2011,B,352145.25
99.53585077819781,2,1,2020,E,187458.65
73.96073732415005,1,1,2008,B,194821.25
93.59220273384872,1,1,2017,D,170707.31
54.01948087228798,6,2,1972,E,129502.88
66.14227980708895,7,5,1997,D,239932.21
129.1733199375403,1,2,1964,B,309509.68
126.1836224340883,1,2,1994,A,340550.61
110.8901285441823,1,1,1962,C,274462.06
48.36767437118592,1,1,1951,A,192281.44
89.24789273461334,3,1,2006,D,211068.59
63.25000334019848,4,1,1958,A,259229.5
135.29599761363295,3,1,1972,D,252464.53
82.48833599312196,3,3,1962,A,245555.34
67.42756867655352,2,4,1986,C,212776.18
100.89388495364274,5,2,2018,E,200196.9
80.79536629496164,3,2,1966,C,214314.47
144.5123173061112,5,1,1971,B,350192.96
77.95567307397428,2,2,1981,B,226159.1
58.023152223261064,2,2,2008,A,211578.63
35.412594527274535,1,2,1971,C,131618.89
99.07640492759755,4,2,1964,B,262553.94
83.1420965842622,4,1,1965,E,169610.79
57.13286180464819,2,3,1982,A,209380.58
135.67679383767356,2,3,1984,D,272489.59
120.01735442287726,5,1,1978,A,349697.74
99.15346363188311,3,5,1968,C,241085.13
140.929787325126,2,1,1951,C,289802.59
119.8760810019584,4,2,1974,E,233899.0
75.31432295444702,4,2,1971,A,261208.9
68.82339508027701,1,2,2002,A,226522.8
124.53944633361584,7,3,1954,C,336557.84
111.89100869402053,5,2,2011,A,337658.95
105.09243303911985,2,1,1963,B,254695.44
74.60506591393278,2,1,1957,B,169601.26
118.23842701017261,3,1,1984,A,326133.69
77.33503350598153,5,1,2016,B,248539.7
96.94040036218966,2,2,1965,C,205710.23
143.4083243916094,2,2,2010,D,284007.35
80.17497292569563,2,1,2019,A,238367.41
52.810322287814174,4,4,1986,E,177250.64
68.42358424389668,7,2,2010,A,316535.49
129.82896480062868,3,1,2014,C,296588.21
107.64193412140628,4,2,2004,E,236788.07
96.13367863933739,6,4,1980,E,227922.0
84.72718584065292,2,1,1961,D,177427.6
114.5607972265957,4,1,2012,A,313583.33
74.5268544702933,1,1,1971,A,226057.67
109.16996705927788,2,4,1953,E,242025.09
78.06236293561129,3,3,1971,B,236483.81
73.07021844174838,3,3,2008,A,243627.34
80.87537695524965,6,1,2021,A,292251.75
88.73777660548114,3,4,1994,B,257135.27
98.5351049219889,5,3,2008,D,235327.5
107.06367385333343,3,1,1959,A,323182.23
30.0,3,1,1969,C,110060.19
75.77048326759706,2,1,1984,B,209970.49
88.25290067931883,2,2,2000,A,295246.78
145.15186115824991,2,1,1960,B,284597.5
67.59992174853603,2,3,2005,B,205676.04
104.88389854299737,6,5,1966,D,281334.5
144.85090929207513,3,1,2010,D,312374.94
60.610944101581815,1,2,2001,E,119054.61
111.81925677593208,3,3,2005,A,321284.84
75.93184498196439,5,2,2011,D,192639.55
84.86098773132296,4,1,2000,A,308283.57
75.90667498140056,3,3,1989,E,179263.63
78.04428074752343,1,4,1978,D,173251.75
181.6573644371948,3,2,1998,D,331090.01
125.33367616214997,4,2,1976,E,261701.6
133.05213585358626,4,1,1997,C,328095.58
114.75980460509489,4,4,2003,C,273232.24
51.812296347941256,5,2,1993,E,184828.65
111.84873910969921,3,1,2002,C,262233.2
132.1878884352204,4,2,2008,C,316670.18
74.39801577882666,2,1,1962,C,164696.82
128.9598000148338,3,3,1965,C,282841.77
121.13008629562236,1,4,1993,B,284107.82
155.5612013444101,3,1,2009,B,340779.88
87.46650962459144,1,3,2017,D,211242.26
67.07167053172819,3,2,1956,A,245872.88
89.15115671882363,3,3,1954,B,250824.95
143.0671297949087,1,4,1956,A,327930.44
45.14782357474111,1,1,1967,E,106874.38
37.94872853706903,6,4,2016,E,149396.52
102.6818583679484,5,2,1962,E,260566.28
86.72232121677531,2,2,1998,A,241988.02
100.23183679527054,2,3,1977,E,221279.6
128.35935313707597,2,1,1965,D,264005.47
83.42291961643443,3,1,1973,A,259482.24
43.80982507208138,4,1,2002,D,132229.3
161.33444671599833,1,4,1990,D,288774.03
70.08315137683672,4,1,1966,C,231289.26
68.22888633963707,5,1,2008,D,205179.1
133.1116004116779,2,1,1967,B,349501.36
88.46532636875446,3,2,1957,D,185658.16
98.09830443895568,2,1,1983,E,201638.79
114.48370372180953,1,2,2013,C,259529.32
132.50749309329987,2,1,1997,A,333389.71
89.99617920454685,3,1,2019,D,214185.44
145.59856017742896,3,4,1990,C,340017.05
35.92600453795583,4,1,1967,D,146899.1
122.79361710859231,4,3,1978,D,256355.67
74.81417325947028,6,4,1985,E,193471.24
141.16813949823973,1,3,1976,B,288122.88
104.26133436491635,5,3,2013,C,258622.08
79.81284003971795,5,1,1956,C,272762.76
119.88523279064897,3,2,1999,D,237972.92
126.79565041621754,6,2,1975,C,344235.16
119.25682368575914,7,1,1957,A,366865.35
69.10911281100819,4,4,1986,A,263359.57
85.47948629133745,3,5,1967,D,244468.73
99.87781488635694,5,1,1993,C,256321.84
98.76221042049819,3,1,1978,D,207310.46
122.49236426315044,6,3,2002,A,381581.77
39.552963024801755,1,1,1978,C,117423.06
110.0298116366051,1,3,1986,B,301529.6
91.3005593669008,2,4,1965,D,202529.42
74.84498150848142,3,3,1952,A,270333.01
77.72539666691202,4,3,1972,A,308848.48
93.5638700644611,3,1,2005,B,262481.63
30.0,4,1,1961,D,134431.02
78.9613128762535,2,1,1982,E,150546.81
73.7255552606112,1,1,1984,E,140718.62
115.98349627967873,2,2,1990,A,331659.36
75.83419952468438,3,2,1963,E,146664.05
93.5465859948853,2,1,1998,A,302963.86
146.26829882983907,3,3,1999,E,270738.75
129.8305455944627,3,1,1975,A,379404.6
127.06814199830357,4,2,1993,C,282188.24
85.00382708767445,1,2,2018,B,221149.49
116.29096837868957,3,3,1972,A,317248.14
92.98306598639218,4,3,1967,E,188498.5
94.11720367969187,3,3,1960,D,239468.42
112.2905603123965,4,1,2021,E,224973.69
82.09019234737202,4,1,2012,B,273008.91
144.7900931332961,1,3,1955,E,264422.54
95.19609581206188,2,3,1994,E,179740.34
118.55081698778994,2,1,1964,D,228342.02
143.66801437771895,2,3,2016,A,350751.91
130.94961323725525,4,1,1962,C,302382.08
57.73242691928426,1,2,1966,D,129881.27
113.34687685029652,4,3,2019,B,306464.16
125.52158183381941,1,1,2001,D,231921.42
126.75589066482246,5,3,1980,A,353607.52
66.60115497656106,4,1,1984,B,212175.66
80.28894288948028,3,3,1969,C,252283.57
129.83674707224864,1,1,1968,C,273803.35
77.14718887952063,2,1,1962,E,186528.55
91.00911830007057,1,4,1953,E,170377.7
147.2762742850591,2,1,1955,B,322179.56
98.56602248845631,4,3,1993,C,244608.65
78.19677586498472,2,1,2004,A,244595.43
73.67147929411284,3,3,2018,B,203022.1
109.98157988755564,1,1,2004,E,208030.05
60.00555974568373,2,1,1993,E,164780.65
92.57992108310745,2,1,2005,E,192805.99
109.99691604970066,2,1,2010,D,211443.97
138.97449461643004,1,2,1991,C,311252.22
120.02644241109988,2,3,1979,D,236321.05
78.57804646053464,4,4,2005,B,265363.37
135.3525795269116,4,1,1961,D,278817.05
91.01454887357568,4,1,1987,C,212781.72
62.928909338517734,5,2,1969,B,262670.46
94.83875922203582,2,1,1966,C,226162.67
143.14507603437107,1,1,1956,C,296557.01
104.95720150194775,4,3,1957,A,318605.51
100.3756559298936,2,3,1978,A,295042.72
149.1163493410856,3,1,1969,A,377969.02
57.059354588367185,1,1,1981,E,130507.62
61.43202657841683,2,2,1993,D,171836.81
51.52460587099504,3,2,1967,A,206666.31
111.17944559440166,1,1,1975,B,239428.2
104.99479381345374,1,4,2005,E,199715.73
146.2820910183933,3,1,2010,A,349901.64
107.30425231410311,6,4,1985,D,274879.91
87.87528521562092,3,2,1961,E,236561.51
100.05384618634321,5,3,2007,E,234611.09
103.53122255382874,4,1,2016,B,255550.63
49.847161800154986,2,5,1968,C,180743.15
181.30994933004678,5,3,1988,B,439272.35
115.59613054305734,1,1,2007,D,244822.81
106.30024924067767,1,4,1959,D,257203.82
118.45491952835741,5,1,1967,D,262224.03
121.28232941759815,3,1,1996,E,257826.99
95.78339543492704,2,5,2000,D,204314.03
81.06276591277899,1,4,1988,B,232014.41
117.98352058965112,5,1,2014,E,270926.21
111.57132521594357,4,3,1985,B,297645.61
75.70329702731776,3,2,2018,A,219876.42
142.5710683410179,1,5,1954,A,361568.49
108.8005610896895,1,2,1952,A,301010.82
121.89458086802892,2,4,1989,B,298283.96
141.75762663039757,8,4,2000,C,348383.96
100.65666463494505,1,5,1966,B,249500.46
109.50856020952347,2,2,1960,A,313392.79
124.3008171551835,3,1,1995,C,320173.94
78.25416748599844,4,1,2012,E,181383.7
101.62154988538003,1,2,1985,D,201108.68
103.76645759953445,2,2,1968,C,241847.2
71.31824344949817,3,2,1990,A,198978.73
169.52910366021635,3,3,1951,C,358359.03
57.781196695227926,6,3,1976,D,212107.7
61.056882889385264,5,3,1977,E,188128.57
139.42679727110738,3,1,2010,B,336414.6
121.39798752389628,1,2,1986,C,253712.3
69.22105547557666,2,2,1984,A,190053.0
118.21867045305079,2,4,1968,D,238885.51
144.03551334991928,2,1,2008,C,306978.18
99.09210827209043,2,3,2002,C,250853.55
177.96468700223747,6,4,2016,C,416087.64
48.27814567395894,4,1,1967,A,217159.3
120.81470361577307,3,1,1984,C,278187.29
134.9958500866301,2,4,1999,C,322997.39
126.74031704815741,1,5,1989,E,259778.72
93.86932820063055,1,1,2006,A,278503.53
91.28675553966552,4,3,1991,C,266470.61
113.32435513261773,5,5,1984,D,277927.38
124.47263459956208,4,1,2016,B,338002.53
118.0742030884709,1,1,2009,B,293276.95
131.20173672380167,4,4,1973,E,279619.03
69.43390128799794,2,1,1950,A,238460.79
93.16687062629096,4,4,1999,D,233264.6
71.79952203628739,1,2,2004,A,202120.55
88.41661671741575,2,3,2005,B,277806.89
130.45662675442915,4,4,1971,D,313786.13
103.23951762175686,1,2,1971,B,214996.98
178.2057748944931,3,4,2014,B,405314.99
105.8021910156915,3,1,2018,A,314388.1
101.79075641739209,7,2,1975,C,252583.33
103.1854875832065,4,1,2010,E,248186.76
80.86573921420192,3,1,2002,D,225412.91
98.26490162867219,1,2,1983,E,161641.32
133.83364081334938,3,1,1961,D,274288.87
103.41912004383317,2,2,1952,B,254269.99
76.19620810349586,3,3,1959,D,192341.83
72.24746138564095,3,3,2018,D,160889.56
86.4939432500247,2,2,1951,A,267114.56
102.21590303232641,5,2,2019,E,236242.18
135.80759606428785,3,1,1955,E,240743.59
59.7853407590069,1,3,2018,D,185692.56
90.40521166333731,2,2,1995,C,262880.21
104.32930058305237,2,1,1973,C,230684.43
44.988826971116964,1,4,1986,E,111822.69
74.99205151100782,3,3,1965,D,154801.53
79.60334380791441,7,2,2001,E,252735.42
76.12088878448505,1,3,1999,A,231166.74
105.75668635064942,6,1,1978,B,304762.81
95.18321171494608,6,3,2004,A,320124.47
83.34141692196891,3,3,2004,B,239174.22
112.83887879657905,2,1,1988,D,234051.98
151.6922415293875,1,2,2006,D,269999.31
149.17769550225256,5,1,1968,A,365008.8
42.31684683812991,3,5,1955,A,225769.53
117.31216551505419,1,3,1999,C,241425.36
94.65930129808484,3,2,1984,A,299876.22
104.65466028596069,3,2,1992,E,205300.44
88.05150899372354,6,3,2005,B,276193.19
103.52765889661606,3,1,1985,C,230487.74
104.54222188216056,3,3,1964,E,187962.26
82.63144727953231,1,3,1986,E,188991.96
73.10897356524458,1,1,2003,A,246420.92
86.53912952141548,2,1,1957,C,220987.42
107.02777793370296,6,1,1962,D,250467.58
117.96989025052792,5,1,2018,D,254733.49
125.6004693202044,1,2,2013,A,308871.14
85.17429930799261,2,1,2000,B,203649.98
108.5153370190821,2,1,1973,A,312284.36
128.87507775859896,2,1,2016,B,288602.65
134.96784685432385,3,1,1957,E,246369.52
98.23501437605434,2,3,1975,C,278058.33
93.37204825181162,1,1,1995,D,181342.98
105.73372701509176,5,2,1996,E,239919.14
65.50877581307782,2,4,1969,A,289217.55
94.19171466893476,3,1,1994,C,219389.92
122.3375919541939,1,3,1978,D,260537.39
119.25841388331104,3,4,1994,E,239980.75
91.89197186908333,5,1,1960,A,317069.59
106.531546032615,2,3,1950,B,291983.44
75.26048979127938,5,1,1958,C,272935.63
121.10476444675075,7,1,1950,B,309535.73
97.6653569159058,2,3,2018,C,228587.6
91.72145644911586,6,1,2004,B,260598.15
89.1482849171984,4,2,1973,E,200959.41
98.11318399300426,4,1,1979,D,239318.2
86.56367065204125,1,2,1988,A,210537.79
119.74429108007689,4,3,1989,D,274122.9
88.14149355951457,2,2,2008,C,219643.4
147.78892288082145,8,2,2002,B,401627.56
143.95631510444144,3,2,1972,D,276513.46
73.25369530436485,5,2,1952,A,247910.27
102.09112808287841,1,1,1963,A,324248.32
80.48030135991415,5,3,1980,D,177340.12
90.20057310434166,3,1,1955,B,245195.4
160.0728240293439,6,3,1950,C,380660.27
90.77285748652602,2,1,2004,E,190863.91
110.80678111232287,2,1,1967,B,290043.46
116.23963882024835,5,3,2019,E,257507.75
69.98111882550278,4,2,1983,D,223245.92
74.34713576772386,2,1,2021,D,153385.03
63.81932885775643,2,3,1966,D,189822.28
73.42087798306669,1,2,1980,C,173984.86
30.0,2,1,1951,D,94814.26
116.33747202380884,3,1,1978,B,304243.11
161.6258152376821,3,4,1965,B,377239.02
104.43462217109581,3,2,2018,C,173235.64
57.51193421978178,1,3,2019,A,216774.39
80.71670851300156,3,4,1984,E,194522.06
86.2336946492501,4,2,2007,B,293056.78
69.47245668359872,2,2,1953,B,219285.73
125.8054791518547,4,1,1957,D,263161.01
124.30780133126001,3,1,1982,A,346783.05
65.33644618547021,6,1,2003,D,183640.26
121.75243133342524,3,5,1956,C,339027.2
145.80437990731795,4,2,1974,E,276420.89
157.0767461568868,3,3,1968,E,280135.12
185.95636069257887,1,5,2007,D,356068.73
72.94022051670407,2,4,2009,E,190147.58
184.7266127918561,2,1,2016,E,292466.3
89.37380834473635,3,2,1985,A,291399.0
82.22603633858458,5,1,2014,B,242044.2
109.81217124633535,2,3,2008,C,268118.2
82.53815997720963,4,2,1960,A,244010.86
111.97132421939578,4,1,1995,A,321464.03
60.39768436788095,3,2,2020,D,152785.3
92.83742193809697,3,2,1955,D,191433.49
138.56746703085037,6,1,1956,D,271818.27
98.28816125706533,4,2,2010,C,228425.15
104.24787360219648,2,1,2009,D,216073.91
114.25775814151935,3,1,1980,B,296694.41
135.1198488795298,1,1,1972,C,281009.73
50.34325863431701,4,1,1950,E,131845.91
117.53572155512305,4,3,1990,C,290284.75
91.9558258227471,1,2,1985,E,189385.68
104.99913685935516,1,4,2006,A,324667.43
131.7985050928713,6,2,1984,E,320493.74
64.17440045764468,2,2,1999,C,169118.17
69.62066675670732,1,1,2002,B,205976.09
41.937101208585815,2,3,2016,B,156929.65
83.5252317470867,3,3,2001,E,168907.21
139.91297033136448,1,1,1991,C,256884.57
96.38238434579591,3,2,1970,E,209328.15
59.796253130356426,3,3,1979,E,163601.08
85.42963766274859,2,2,2012,A,268978.49
55.36414889528131,2,3,1987,C,124587.67
66.24441694806515,3,2,1991,E,168030.09
111.6645673079114,6,1,1975,D,239741.1
64.78380021081914,3,2,1955,D,129408.81
133.37902915609905,4,5,1956,D,285143.52
97.86639127508992,3,1,1969,E,190860.33
102.56784111833576,1,2,1955,C,267104.56
91.64881097176318,2,1,1999,A,245126.12
123.1854351563117,4,5,1976,D,267347.58
123.49479663331033,1,2,1997,E,216213.54
110.05163055736514,4,4,1982,E,290505.36
116.94367317722944,2,1,2003,C,299692.93
93.63730990238723,4,3,1950,E,206735.58
116.26609020727146,2,2,1975,C,240243.77
89.8636667357858,5,1,2013,A,297000.55
100.06694866487206,2,1,2009,A,262327.35
91.76068751901107,5,2,1964,E,252145.63
86.28344382042413,5,2,1971,B,303579.14
79.32664606834629,1,3,1975,A,226551.05
114.03070311576657,2,2,1958,C,255305.25
139.3181773844039,2,1,1982,E,241005.39
135.13305915008678,2,1,2009,B,301331.56
62.30303992163694,5,2,2008,A,253273.81
138.6760915422062,2,3,1960,C,288916.66
90.45524495146213,3,1,1968,E,210410.26
118.02199045436775,4,2,1970,C,313729.62
72.81354003858367,4,3,1991,E,210007.14
104.25939741622015,3,3,1951,B,269072.85
109.4116954869072,2,1,1960,C,241641.57
55.46185624241042,6,5,2000,C,235869.51
118.24801499032569,2,1,2012,A,318226.86
140.37805023514946,2,1,1953,C,272362.35
94.76056162955116,2,1,1957,A,249812.64
140.8050439248404,1,2,1996,C,283286.52
94.30919519642778,1,2,1958,C,206420.76
125.48753593139853,4,2,1991,A,382967.07
33.44290102146701,1,5,1991,A,213602.85
172.5633333794039,1,2,1950,A,417714.65
144.8637473572887,2,1,1954,B,333514.34
91.46123487238964,4,5,2011,E,250072.68
40.83732920068546,5,2,1966,D,159015.05
108.64085104916468,4,1,1984,E,236589.34
56.682233587787294,1,4,2013,E,112447.67
113.34560612672465,2,1,1983,E,216696.45
112.34697157492846,3,1,1998,B,288748.5
71.75790492993926,3,1,2019,E,147457.2
133.62901070843134,4,3,2018,B,366549.52
124.1672410841852,1,2,1961,D,216016.45
129.2747001186569,4,2,1963,D,240742.91
100.26573111006687,2,1,1959,A,290178.12
57.534277992588805,3,1,1979,E,153292.72
129.33616816633412,3,3,1989,E,253907.33
91.88885802592627,2,3,1976,A,273988.7
58.30659570421993,3,3,2014,B,229959.04
140.5611809792298,3,1,2010,E,234955.9
162.98222561507527,5,1,2002,E,310880.79
98.7625561306239,1,1,1969,D,169620.94
164.77363463809877,4,1,1973,B,372962.77
102.73944185834048,3,3,1976,B,294334.51
88.58632287500947,6,3,1983,D,235640.01
81.08624637443567,2,5,1972,B,260771.51
149.11247223978228,3,1,1965,A,389547.11
76.59568355836684,2,2,1999,E,176020.71
122.05807929924963,3,4,1973,C,285241.33
83.22508494822375,5,4,2013,A,285576.35
86.19079712276911,2,1,2008,D,178781.16
130.907490819087,4,4,1986,D,325823.01
88.5988946113194,2,2,2006,D,176983.87
87.85613861739121,1,1,1960,C,180890.56
133.9841409152442,2,1,1977,A,289487.12
147.9219187966487,5,1,1971,C,321712.81
119.340694098527,1,3,1957,E,220393.3
80.35690673128153,1,1,2007,D,149772.6
84.68174502107262,5,1,1952,C,211149.07
102.39745791220112,6,1,1968,E,215255.95
109.62790185776973,3,1,2016,E,191673.65
70.36402269580685,4,3,1971,E,170815.96
121.69113818739592,4,1,1962,D,254984.86
102.56539988918797,3,3,1982,B,282263.81
48.528750440856115,2,2,1964,E,119517.17
72.13220552617808,4,1,2018,B,206762.43
84.87613979045008,4,2,1960,E,212268.61
97.81426933476834,4,4,1983,C,214165.91
156.67836386511988,4,1,2010,E,301551.17
107.14513918418885,1,1,2016,D,242380.17
74.77684330304125,2,1,1997,D,162493.49
106.61892412921489,3,2,1950,B,266445.4
89.43736757638356,8,1,1971,B,347534.25
109.74274718600626,4,1,2002,A,326897.13
117.41703061106844,1,3,1991,C,228450.53
136.27691941671816,1,2,1981,A,331590.41
99.27140512989922,2,1,1983,E,171704.44
149.168815827995,5,1,1960,B,356890.68
127.24067987608574,3,1,1957,D,234830.85
78.77681365563436,3,2,1963,C,238478.35
166.29566997245394,2,2,1987,D,313492.98
109.80983539810293,4,5,2011,B,337698.25
74.94626488083294,3,1,1978,A,215313.55
149.58739153691266,4,1,1969,C,310470.85
162.33332755595333,1,2,1994,B,319512.55
99.00924208841319,4,3,2013,D,210039.1
84.89049218873211,2,1,1964,E,184542.49
94.82875127639014,3,1,1980,E,189086.91
121.44195182553099,4,1,1974,E,231287.97
138.33569965091542,2,1,1951,A,363944.78
117.1146199259072,1,2,1990,D,247415.6
103.0516962541531,4,2,2021,C,276781.67
144.94035310913284,3,5,1951,B,367111.12
90.61490580845434,1,2,2002,E,173302.7
130.92758015100722,4,1,2015,E,246935.62
91.35811604946164,2,3,2021,A,268413.38
112.93068874032679,4,1,1982,E,212618.68
96.59312305628646,1,1,1974,A,209317.6
98.32443452041568,6,2,1950,A,328023.53
88.67840447613371,6,1,1970,A,337684.5
140.34562093542084,2,4,2001,E,248904.01
78.01221885674394,2,2,2009,E,170548.35
77.79303242353875,1,1,1997,C,186877.8
163.6298069753533,3,3,2016,A,447835.15
129.33542693962994,6,5,1954,B,398590.71
30.0,1,1,1976,D,93119.67
83.04223782368788,3,1,1977,A,232721.86
45.640319873138374,1,4,1963,B,198230.13
71.47927919754235,3,1,1955,A,258398.39
30.0,1,2,1963,E,102184.86
95.89031266918172,3,1,1968,E,197673.16
65.74174542516064,2,2,1950,C,207360.32
101.79715770389315,6,1,2011,C,254758.83
51.24636223352426,3,1,1978,A,202651.08
102.4873555951612,3,4,1989,E,193303.76
87.55251165639018,4,2,1956,A,283688.06
145.05858895565785,3,1,1993,B,334976.47
142.34070585236876,3,3,2019,A,363736.75
123.56036809030849,1,3,1962,C,248877.74
90.20158658016362,5,5,2021,D,232853.52
159.5614118578088,3,3,1966,B,346392.32
53.40894166480538,5,1,1971,C,159357.66
57.89324111309012,5,2,1954,E,180558.42
97.48650700332806,2,2,1958,A,289145.2
167.62114326763356,2,2,2019,C,350681.95
93.92983279389738,2,1,2002,C,262438.49
94.50264270372155,4,1,2018,E,214704.86
56.74268931664572,3,2,1980,D,156917.02
128.37788755811135,2,4,1995,E,270335.38
128.5952876298806,5,5,1952,A,391020.87
123.6722560419973,2,1,1967,E,258350.97
81.12337981457912,4,2,2004,A,287085.56
78.79879694880984,6,2,1968,E,253216.14
61.20633248785089,3,2,2011,D,149189.8
102.516175052828,4,2,1963,A,306471.82
67.58778012164495,2,4,1967,A,251357.38
64.67750484252134,4,2,2010,C,228665.42
87.28927849267973,1,4,2017,E,170269.32
85.32531474447352,1,2,1989,C,217341.72
83.86064413534135,2,2,2010,B,242523.81
113.99333790520784,5,1,1993,A,326369.81
102.37143406450838,1,1,1987,D,159364.78
91.35531908466648,3,5,1990,D,271545.07
105.49038784934446,2,1,1952,A,280367.49
70.25418876686103,5,2,1963,C,204214.84
103.15835871729034,4,1,1969,A,291207.87
104.51807478533901,3,1,1977,B,275457.83
54.908594219275585,6,2,2004,B,230240.21
